x-axis,1,2
0,0.047008293,0.001007263
0.000001563,0.072293922,0.005375981
0.000003125,0.097579551,0.0097447
0.000004688,0.12286518,0.014113418
0.00000625,0.148150809,0.018482137
0.000007813,0.173436438,0.022850856
0.000009375,0.198722067,0.027219574
0.000010938,0.224007696,0.031588293
0.0000125,0.249293325,0.035957011
0.000014063,0.274578954,0.04032573
0.000015625,0.299864583,0.044694448
0.000017188,0.295566291,0.044637916
0.00001875,0.291268,0.044581383
0.000020313,0.286969708,0.04452485
0.000021875,0.282671417,0.044468318
0.000023438,0.278373125,0.044411785
0.000025,0.274074833,0.044355252
0.000026563,0.269776542,0.04429872
0.000028125,0.26547825,0.044242187
0.000029688,0.261179959,0.044185654
0.00003125,0.256881667,0.044129122
0.000032813,0.234753425,0.043029875
0.000034375,0.212625183,0.041930629
0.000035938,0.190496941,0.040831383
0.0000375,0.168368699,0.039732137
0.000039063,0.146240457,0.038632891
0.000040625,0.124112215,0.037533644
0.000042188,0.101983973,0.036434398
0.00004375,0.079855732,0.035335152
0.000045313,0.05772749,0.034235906
0.000046875,0.035599248,0.033136659
0.000048438,0.029072212,0.030489046
0.00005,0.022545177,0.027841433
0.000051563,0.016018142,0.02519382
0.000053125,0.009491106,0.022546207
0.000054688,0.002964071,0.019898594
0.00005625,-0.003562965,0.017250981
0.000057813,-0.01009,0.014603368
0.000059375,-0.016617035,0.011955755
0.000060938,-0.023144071,0.009308142
0.0000625,-0.029671106,0.006660529
0.000064063,-0.045458041,0.002360906
0.000065625,-0.061244977,-0.001938717
0.000067188,-0.077031912,-0.00623834
0.00006875,-0.092818847,-0.010537963
0.000070313,-0.108605782,-0.014837586
0.000071875,-0.124392717,-0.019137209
0.000073438,-0.140179653,-0.023436832
0.000075,-0.155966588,-0.027736455
0.000076563,-0.171753523,-0.032036079
0.000078125,-0.187540458,-0.036335702
0.000079688,-0.204627494,-0.037054923
0.00008125,-0.22171453,-0.037774144
0.000082813,-0.238801565,-0.038493365
0.000084375,-0.255888601,-0.039212586
0.000085938,-0.272975637,-0.039931807
0.0000875,-0.290062673,-0.040651028
0.000089063,-0.307149708,-0.041370249
0.000090625,-0.324236744,-0.04208947
0.000092188,-0.34132378,-0.042808691
0.00009375,-0.358410816,-0.043527913
0.000095313,-0.334213026,-0.042852661
0.000096875,-0.310015236,-0.04217741
0.000098438,-0.285817446,-0.041502159
0.0001,-0.261619657,-0.040826908
0.000101563,-0.237421867,-0.040151656
0.000103125,-0.213224077,-0.039476405
0.000104688,-0.189026287,-0.038801154
0.00010625,-0.164828498,-0.038125903
0.000107813,-0.140630708,-0.037450651
0.000109375,-0.116432918,-0.0367754
0.000110938,-0.102821661,-0.035048013
0.0001125,-0.089210405,-0.033320626
0.000114063,-0.075599148,-0.031593239
0.000115625,-0.061987891,-0.029865852
0.000117188,-0.048376635,-0.028138465
0.00011875,-0.034765378,-0.026411079
0.000120313,-0.021154121,-0.024683692
0.000121875,-0.007542864,-0.022956305
0.000123438,0.006068392,-0.021228918
0.000125,0.019679649,-0.019501531
0.000126563,0.028408896,-0.014938089
0.000128125,0.037138142,-0.010374647
0.000129688,0.045867389,-0.005811204
0.00013125,0.054596635,-0.001247762
0.000132813,0.063325882,0.00331568
0.000134375,0.072055128,0.007879122
0.000135938,0.080784375,0.012442564
